r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,88930,10,0,0,86389,807,1734,19473489.00139332,0.19983350000000433,654,90443,2023-04-28T05:13:19.596458,0
-1,88940,10,0,0,86399,807,1734,19266916.21541977,0.13316683333333768,609,91052,2023-04-28T05:13:23.383933,0
-1,88950,10,0,0,86409,807,1734,19408801.34701729,0.06650016666666408,562,91614,2023-04-28T05:13:26.834116,0
-1,88960,10,0,0,86419,807,1734,19176232.06973076,0.05,591,92205,2023-04-28T05:13:30.932188,0
-1,88970,10,0,0,86429,807,1734,18961830.586194992,0.05,562,92767,2023-04-28T05:13:34.829575,0
-1,88980,10,0,0,86439,807,1734,19760913.103818893,0.05,567,93334,2023-04-28T05:13:38.445406,0
-1,88990,10,0,0,86449,807,1734,18916066.214442253,0.05,551,93885,2023-04-28T05:13:42.199256,0
-10.9,89000,9,0,1,86458,807,1735,18737893.775105476,0.05,568,94453,2023-04-28T05:13:45.743666,0
-1,89010,10,0,0,86468,807,1735,19667563.21489811,0.05,526,94979,2023-04-28T05:13:49.891755,0
-10.9,89020,9,0,1,86477,807,1736,19209027.960896492,0.05,547,95526,2023-04-28T05:13:53.405879,0
10.1,89030,9,1,0,86486,808,1736,19519061.29717827,0.05,459,95985,2023-04-28T05:13:57.110201,0
-1,89040,10,0,0,86496,808,1736,18960543.274879456,0.05,586,96571,2023-04-28T05:14:00.830697,0
-1,89050,10,0,0,86506,808,1736,19055324.79286194,0.05,528,97099,2023-04-28T05:14:04.931643,0
-1,89060,10,0,0,86516,808,1736,19411932.826042175,0.05,525,97624,2023-04-28T05:14:08.739926,0
-1,89070,10,0,0,86526,808,1736,19073254.54056263,0.05,567,98191,2023-04-28T05:14:12.285057,0
-1,89080,10,0,0,86536,808,1736,19227952.80814171,0.05,562,98753,2023-04-28T05:14:15.914725,0
-1,89090,10,0,0,86546,808,1736,19238364.174962044,0.05,559,99312,2023-04-28T05:14:20.022155,0
-1,89100,10,0,0,86556,808,1736,18946514.055132866,0.05,537,99849,2023-04-28T05:14:23.704709,0
10.1,89110,9,1,0,86565,809,1736,19583330.07991314,0.9998488179999914,1429,81023,2023-04-28T05:14:26.781547,0
-1,89120,10,0,0,86575,809,1736,19296584.725379944,0.9331668333333238,1656,82679,2023-04-28T05:14:29.620593,0
-1,89130,10,0,0,86585,809,1736,19332434.01348591,0.8665001666666572,1536,84215,2023-04-28T05:14:32.885050,0
-1,89140,10,0,0,86595,809,1736,19823323.041200638,0.7998334999999905,1279,85494,2023-04-28T05:14:36.352462,0
10.1,89150,9,1,0,86604,810,1736,19581004.679203033,0.7331808193333247,1211,86705,2023-04-28T05:14:39.658488,0
10.1,89160,9,1,0,86613,811,1736,19901287.779211998,0.6665041626666575,1202,87907,2023-04-28T05:14:42.737187,0
-10.9,89170,9,0,1,86622,811,1737,19123880.937695503,0.5998381619999907,1165,89072,2023-04-28T05:14:46.163056,0
10.1,89180,9,1,0,86631,812,1737,19672137.49885559,0.5331798203333246,985,90057,2023-04-28T05:14:49.315948,0
10.1,89190,9,1,0,86640,813,1737,19826176.911592484,0.46651415266665797,986,91043,2023-04-28T05:14:53.240130,0
-1,89200,10,0,0,86650,813,1737,19399495.720863342,0.3998334999999905,942,91985,2023-04-28T05:14:56.424534,0
-1,89210,10,0,0,86660,813,1737,19819325.357675552,0.33316683333332386,873,92858,2023-04-28T05:15:00.080502,0
10.1,89220,9,1,0,86669,814,1737,20525343.492627144,0.266513819666658,766,93624,2023-04-28T05:15:03.503697,0
-1,89230,10,0,0,86679,814,1737,19580956.622958183,0.19983350000000433,792,94416,2023-04-28T05:15:07.435352,0
-10.9,89240,9,0,1,86688,814,1738,19770209.342241287,0.13317982033333733,571,94987,2023-04-28T05:15:11.270201,0
-10.9,89250,9,0,1,86697,814,1739,19163655.11715412,0.06650549466666417,568,95555,2023-04-28T05:15:14.705132,0
-1,89260,10,0,0,86707,814,1739,19071358.96384716,0.05,576,96131,2023-04-28T05:15:18.438983,0
-1,89270,10,0,0,86717,814,1739,19763006.046414375,0.05,573,96704,2023-04-28T05:15:22.030294,0
-10.9,89280,9,0,1,86726,814,1740,19805867.37394333,0.05,524,97228,2023-04-28T05:15:26.346700,0
-1,89290,10,0,0,86736,814,1740,19238688.051700592,0.05,561,97789,2023-04-28T05:15:30.052944,0
-1,89300,10,0,0,86746,814,1740,18923736.438155174,0.05,580,98369,2023-04-28T05:15:33.582944,0
-1,89310,10,0,0,86756,814,1740,18831177.428364754,0.05,549,98918,2023-04-28T05:15:37.512775,0
-1,89320,10,0,0,86766,814,1740,19448236.525058746,0.05,557,99475,2023-04-28T05:15:41.402310,0
-1,89330,10,0,0,86776,814,1740,19805115.163326263,0.05,545,80016,2023-04-28T05:15:45.271666,0
-1,89340,10,0,0,86786,814,1740,19578335.06166935,0.05,540,80556,2023-04-28T05:15:48.945505,0
-1,89350,10,0,0,86796,814,1740,19437307.864427567,0.05,541,81097,2023-04-28T05:15:52.522217,0
-1,89360,10,0,0,86806,814,1740,19516324.922442436,0.05,571,81668,2023-04-28T05:15:56.828584,0
-1,89370,10,0,0,86816,814,1740,20037444.531917572,0.05,550,82218,2023-04-28T05:16:00.294905,0
-1,89380,10,0,0,86826,814,1740,19752868.04139614,0.05,577,82795,2023-04-28T05:16:04.034930,0
-10.9,89390,9,0,1,86835,814,1741,19775546.714663506,0.05,562,83357,2023-04-28T05:16:07.631529,0
-1,89400,10,0,0,86845,814,1741,19231863.69240284,0.05,535,83892,2023-04-28T05:16:11.532096,0
-1,89410,10,0,0,86855,814,1741,19446653.2766819,0.9998334999999905,1628,85520,2023-04-28T05:16:14.902079,0
-10.9,89420,9,0,1,86864,814,1742,19420015.439391136,0.9331741593333243,1399,86919,2023-04-28T05:16:17.898247,0
10.1,89430,9,1,0,86873,815,1742,19786137.41695881,0.866513819666658,1340,88259,2023-04-28T05:16:21.152169,0
-10.9,89440,9,0,1,86882,815,1743,19919623.21102619,0.7998344989999906,1440,89699,2023-04-28T05:16:24.164729,0
-1,89450,10,0,0,86892,815,1743,20015842.393040657,0.7331668333333239,1230,90929,2023-04-28T05:16:27.828437,0
-1,89460,10,0,0,86902,815,1743,19966525.956988335,0.6665001666666572,1075,92004,2023-04-28T05:16:31.012618,0
-1,89470,10,0,0,86912,815,1743,18919550.77648163,0.5998334999999905,1281,93285,2023-04-28T05:16:34.465393,0
-1,89480,10,0,0,86922,815,1743,20298402.309417725,0.5331668333333238,1116,94401,2023-04-28T05:16:37.570986,0
-10.9,89490,9,0,1,86931,815,1744,19592253.640294075,0.4665061606666575,932,95333,2023-04-28T05:16:41.008686,0
-10.9,89500,9,0,1,86940,815,1745,19862133.93509388,0.39983616399999067,884,96217,2023-04-28T05:16:44.811110,0
-10.9,89510,9,0,1,86949,815,1746,19122063.21954727,0.333169497333324,821,97038,2023-04-28T05:16:48.399223,0
10.1,89520,9,1,0,86958,816,1746,20239122.211933136,0.2665121546666579,713,97751,2023-04-28T05:16:52.006804,0
-10.9,89530,9,0,1,86967,816,1747,19762974.53045845,0.1998424910000041,662,98413,2023-04-28T05:16:55.471234,0
0.2,89540,8,1,1,86975,817,1748,19932276.606559753,0.13318281733333726,592,99005,2023-04-28T05:16:59.421504,0
-1,89550,10,0,0,86985,817,1748,19848921.52249813,0.06650016666666408,573,99578,2023-04-28T05:17:03.097761,0
-1,89560,10,0,0,86995,817,1748,19642257.913947105,0,500,80063,2023-04-28T05:17:06.874527,0
-1,89570,10,0,0,87005,817,1748,19773543.179035187,0,500,80563,2023-04-28T05:17:10.466766,0
-1,89580,10,0,0,87015,817,1748,19308199.658989906,0,506,81069,2023-04-28T05:17:14.331673,0
10.1,89590,9,1,0,87024,818,1748,19157407.954335213,0,452,81521,2023-04-28T05:17:18.444294,0
-10.9,89600,9,0,1,87033,818,1749,19413173.869252205,0,472,81993,2023-04-28T05:17:21.942402,0
-1,89610,10,0,0,87043,818,1749,19710894.152522087,0,500,82493,2023-04-28T05:17:25.908257,0
-1,89620,10,0,0,87053,818,1749,19539399.14703369,0,500,82993,2023-04-28T05:17:29.614388,0
-1,89630,10,0,0,87063,818,1749,19063229.03931141,0,500,83493,2023-04-28T05:17:33.719554,0
-1,89640,10,0,0,87073,818,1749,19323513.507843018,0,500,83993,2023-04-28T05:17:37.484305,0
-1,89650,10,0,0,87083,818,1749,19511440.02377987,0,500,84493,2023-04-28T05:17:41.030244,0
-10.9,89660,9,0,1,87092,818,1750,20054439.455270767,0,476,84969,2023-04-28T05:17:44.794908,0
-10.9,89670,9,0,1,87101,818,1751,19221474.081277847,0,470,85439,2023-04-28T05:17:48.980735,0
-10.9,89680,9,0,1,87110,818,1752,20125450.491905212,0,453,85892,2023-04-28T05:17:52.580021,0
-1,89690,10,0,0,87120,818,1752,19030341.804027557,0,500,86392,2023-04-28T05:17:56.376013,0
-1,89700,10,0,0,87130,818,1752,19663636.75892353,0,500,86892,2023-04-28T05:18:00.078368,0
21.2,89710,8,2,0,87138,820,1752,20574171.31960392,0.9998481519999913,1357,88249,2023-04-28T05:18:03.489366,0
-1,89720,10,0,0,87148,820,1752,20129694.71514225,0.9331668333333238,1529,89778,2023-04-28T05:18:06.552626,0
-1,89730,10,0,0,87158,820,1752,19823014.810681343,0.8665001666666572,1440,91218,2023-04-28T05:18:09.804347,0
-10.9,89740,9,0,1,87167,820,1753,20139842.331409454,0.799842157999991,1187,92405,2023-04-28T05:18:12.785475,0
-1,89750,10,0,0,87177,820,1753,19196953.922510147,0.7331668333333239,1390,93795,2023-04-28T05:18:16.059068,0
-1,89760,10,0,0,87187,820,1753,19532929.435372353,0.6665001666666572,1290,95085,2023-04-28T05:18:19.446940,0
-1,89770,10,0,0,87197,820,1753,20207695.439457893,0.5998334999999905,1120,96205,2023-04-28T05:18:23.044770,0
-1,89780,10,0,0,87207,820,1753,19816037.41645813,0.5331668333333238,1111,97316,2023-04-28T05:18:26.244882,0
-1,89790,10,0,0,87217,820,1753,19520976.24540329,0.46650016666665717,1048,98364,2023-04-28T05:18:29.737768,0
-1,89800,10,0,0,87227,820,1753,19403931.945562363,0.3998334999999905,997,99361,2023-04-28T05:18:33.191049,0
-1,89810,10,0,0,87237,820,1753,19353307.113051414,0.33316683333332386,986,80278,2023-04-28T05:18:37.157376,0
-1,89820,10,0,0,87247,820,1753,19904293.343424797,0.2665001666666572,723,81001,2023-04-28T05:18:40.816648,0
-1,89830,10,0,0,87257,820,1753,19827824.6819973,0.19983350000000433,701,81702,2023-04-28T05:18:44.282602,0
-1,89840,10,0,0,87267,820,1753,19348541.125655174,0.13316683333333768,697,82399,2023-04-28T05:18:47.991217,0
-1,89850,10,0,0,87277,820,1753,19964672.923088074,0.06650016666666408,584,82983,2023-04-28T05:18:51.801621,0
-1,89860,10,0,0,87287,820,1753,19256213.307380676,0.01,514,83497,2023-04-28T05:18:55.726749,0
-1,89870,10,0,0,87297,820,1753,19581610.336899757,0.01,509,84006,2023-04-28T05:18:59.471378,0
-1,89880,10,0,0,87307,820,1753,20016162.395477295,0.01,512,84518,2023-04-28T05:19:03.004259,0
-1,89890,10,0,0,87317,820,1753,19981820.583343506,0.01,506,85024,2023-04-28T05:19:07.181574,0
-1,89900,10,0,0,87327,820,1753,19831916.242837906,0.01,508,85532,2023-04-28T05:19:10.872403,0
-1,89910,10,0,0,87337,820,1753,19447476.04429722,0.01,505,86037,2023-04-28T05:19:14.705787,0
-1,89920,10,0,0,87347,820,1753,19367110.72921753,0.01,512,86549,2023-04-28T05:19:18.347966,0
-1,89930,10,0,0,87357,820,1753,19385276.51131153,0.01,503,87052,2023-04-28T05:19:22.020869,0
-1,89940,10,0,0,87367,820,1753,19597709.17892456,0.01,517,87569,2023-04-28T05:19:26.299670,0
-1,89950,10,0,0,87377,820,1753,19675011.932849884,0.01,512,88081,2023-04-28T05:19:29.743629,0
-1,89960,10,0,0,87387,820,1753,19319161.32569313,0.01,518,88599,2023-04-28T05:19:33.470767,0
-1,89970,10,0,0,87397,820,1753,19611821.77066803,0.01,507,89106,2023-04-28T05:19:37.097427,0
-1,89980,10,0,0,87407,820,1753,19802204.594016075,0.01,528,89634,2023-04-28T05:19:41.305125,0
-1,89990,10,0,0,87417,820,1753,20351541.340351105,0.01,503,90137,2023-04-28T05:19:45.136869,0
-1,90000,10,0,0,87427,820,1753,20056107.64026642,0.01,509,90646,2023-04-28T05:19:48.676326,0
-20.8,90010,8,0,2,87435,820,1755,19754295.647144318,0.9998514819999915,1431,92077,2023-04-28T05:19:51.877789,0
-1,90020,10,0,0,87445,820,1755,19363403.84185314,0.9331668333333238,1533,93610,2023-04-28T05:19:54.982891,0
-1,90030,10,0,0,87455,820,1755,19291118.308901787,0.8665001666666572,1418,95028,2023-04-28T05:19:58.434545,0
-1,90040,10,0,0,87465,820,1755,19066008.10587406,0.7998334999999905,1314,96342,2023-04-28T05:20:01.430270,0
-1,90050,10,0,0,87475,820,1755,20479742.95914173,0.7331668333333239,1243,97585,2023-04-28T05:20:04.826485,0
-1,90060,10,0,0,87485,820,1755,19760035.797953606,0.6665001666666572,1212,98797,2023-04-28T05:20:07.895745,0
-1,90070,10,0,0,87495,820,1755,20278035.551309586,0.5998334999999905,1248,80036,2023-04-28T05:20:11.607082,0
-1,90080,10,0,0,87505,820,1755,19730107.560753822,0.5331668333333238,1144,81180,2023-04-28T05:20:15.122823,0
-1,90090,10,0,0,87515,820,1755,19299999.624490738,0.46650016666665717,1061,82241,2023-04-28T05:20:18.575866,0
10.1,90100,9,1,0,87524,821,1755,19999427.34837532,0.3998451549999912,888,83129,2023-04-28T05:20:21.983607,0
-1,90110,10,0,0,87534,821,1755,19507312.551140785,0.33316683333332386,951,84080,2023-04-28T05:20:25.435353,0
-1,90120,10,0,0,87544,821,1755,20060392.320156097,0.2665001666666572,832,84912,2023-04-28T05:20:29.500063,0
-1,90130,10,0,0,87554,821,1755,19581369.310617447,0.19983350000000433,697,85609,2023-04-28T05:20:32.888109,0
10.1,90140,9,1,0,87563,822,1755,20594181.269407272,0.13318315033333725,599,86208,2023-04-28T05:20:36.454671,0
-1,90150,10,0,0,87573,822,1755,19310905.635356903,0.06650016666666408,595,86803,2023-04-28T05:20:39.952444,0
-1,90160,10,0,0,87583,822,1755,19801800.027489662,0.05,556,87359,2023-04-28T05:20:44.053282,0
-1,90170,10,0,0,87593,822,1755,20090166.40484333,0.05,567,87926,2023-04-28T05:20:48.022703,0
-1,90180,10,0,0,87603,822,1755,19586351.364850998,0.05,557,88483,2023-04-28T05:20:51.536835,0
-10.9,90190,9,0,1,87612,822,1756,19864497.035741806,0.05,501,88984,2023-04-28T05:20:55.231288,0
-1,90200,10,0,0,87622,822,1756,19438769.817352295,0.05,560,89544,2023-04-28T05:21:00.336761,0
-1,90210,10,0,0,87632,822,1756,19494367.763400078,0.05,547,90091,2023-04-28T05:21:05.288849,0
-1,90220,10,0,0,87642,822,1756,19987056.255340576,0.05,566,90657,2023-04-28T05:21:11.824789,0
-1,90230,10,0,0,87652,822,1756,19745287.001132965,0.05,560,91217,2023-04-28T05:21:16.526339,0
-1,90240,10,0,0,87662,822,1756,19606538.41495514,0.05,558,91775,2023-04-28T05:21:20.086460,0
-1,90250,10,0,0,87672,822,1756,19965774.044394493,0.05,530,92305,2023-04-28T05:21:23.806888,0
-1,90260,10,0,0,87682,822,1756,19161452.57651806,0.05,555,92860,2023-04-28T05:21:27.709355,0
-1,90270,10,0,0,87692,822,1756,20044516.921043396,0.05,555,93415,2023-04-28T05:21:31.430212,0
-1,90280,10,0,0,87702,822,1756,19133888.110518456,0.05,552,93967,2023-04-28T05:21:35.394495,0
-1,90290,10,0,0,87712,822,1756,19803273.677825928,0.05,576,94543,2023-04-28T05:21:38.952308,0
-1,90300,10,0,0,87722,822,1756,19475313.127040863,0.05,550,95093,2023-04-28T05:21:42.580017,0
-20.8,90310,8,0,2,87730,822,1758,19099960.923194885,0.9998584749999919,1437,96530,2023-04-28T05:21:45.519185,0
-10.9,90320,9,0,1,87739,822,1759,19924755.61797619,0.9331821513333247,1341,97871,2023-04-28T05:21:49.126030,0
-10.9,90330,9,0,1,87748,822,1760,20121270.716190338,0.8665021646666573,1439,99310,2023-04-28T05:21:52.156909,0
-1,90340,10,0,0,87758,822,1760,19172616.15395546,0.7998334999999905,1281,80473,2023-04-28T05:21:55.342391,0
-1,90350,10,0,0,87768,822,1760,19905552.04451084,0.7331668333333239,1239,81712,2023-04-28T05:21:58.565632,0
-1,90360,10,0,0,87778,822,1760,19161117.44940281,0.6665001666666572,1320,83032,2023-04-28T05:22:01.915214,0
-1,90370,10,0,0,87788,822,1760,19854702.651500702,0.5998334999999905,1162,84194,2023-04-28T05:22:05.673413,0
-10.9,90380,9,0,1,87797,822,1761,19708112.77627945,0.5331828173333247,1066,85260,2023-04-28T05:22:08.776402,0
-1,90390,10,0,0,87807,822,1761,19693597.2571373,0.46650016666665717,1068,86328,2023-04-28T05:22:12.323483,0
10.1,90400,9,1,0,87816,823,1761,19714277.08864212,0.3998364969999907,1016,87344,2023-04-28T05:22:15.507796,0
-1,90410,10,0,0,87826,823,1761,19247735.81326008,0.33316683333332386,898,88242,2023-04-28T05:22:19.468113,0
-1,90420,10,0,0,87836,823,1761,19456233.15870762,0.2665001666666572,804,89046,2023-04-28T05:22:22.897507,0
-10.9,90430,9,0,1,87845,823,1762,19361058.324575424,0.19984115900000413,733,89779,2023-04-28T05:22:26.605040,0
-1,90440,10,0,0,87855,823,1762,19316120.66924572,0.13316683333333768,667,90446,2023-04-28T05:22:30.106846,0
-1,90450,10,0,0,87865,823,1762,19779663.60747814,0.06650016666666408,603,91049,2023-04-28T05:22:33.921802,0
-1,90460,10,0,0,87875,823,1762,19208926.483988762,0.05,524,91573,2023-04-28T05:22:38.065727,0
10.1,90470,9,1,0,87884,824,1762,19678570.181131363,0.05,492,92065,2023-04-28T05:22:41.510755,0
-1,90480,10,0,0,87894,824,1762,19362812.861800194,0.05,562,92627,2023-04-28T05:22:45.294804,0
-10.9,90490,9,0,1,87903,824,1763,18863392.025232315,0.05,506,93133,2023-04-28T05:22:48.687531,0
-1,90500,10,0,0,87913,824,1763,19264215.45445919,0.05,530,93663,2023-04-28T05:22:52.918666,0
10.1,90510,9,1,0,87922,825,1763,19839887.619018555,0.05,519,94182,2023-04-28T05:22:56.613402,0
-1,90520,10,0,0,87932,825,1763,19523837.26835251,0.05,535,94717,2023-04-28T05:23:00.108854,0
-1,90530,10,0,0,87942,825,1763,19191343.33729744,0.05,594,95311,2023-04-28T05:23:03.894080,0
-1,90540,10,0,0,87952,825,1763,19030524.93929863,0.05,576,95887,2023-04-28T05:23:07.863020,0
-10.9,90550,9,0,1,87961,825,1764,20098077.580332756,0.05,536,96423,2023-04-28T05:23:11.655838,0
-1,90560,10,0,0,87971,825,1764,19382506.012916565,0.05,529,96952,2023-04-28T05:23:15.393013,0
-1,90570,10,0,0,87981,825,1764,19545379.653573036,0.05,580,97532,2023-04-28T05:23:18.944083,0
-10.9,90580,9,0,1,87990,825,1765,19342579.171061516,0.05,570,98102,2023-04-28T05:23:22.934181,0
-10.9,90590,9,0,1,87999,825,1766,19295549.467206,0.05,540,98642,2023-04-28T05:23:26.619725,0
-1,90600,10,0,0,88009,825,1766,19821932.24132061,0.05,522,99164,2023-04-28T05:23:30.450526,0
-1,90610,10,0,0,88019,825,1766,19842571.46716118,0.9998334999999905,1511,80540,2023-04-28T05:23:33.312242,0
10.1,90620,9,1,0,88028,826,1766,20049598.73855114,0.9331754913333243,1556,82096,2023-04-28T05:23:36.548052,0
-9.7,90630,7,1,2,88035,827,1768,19713149.89030361,0.8665241426666586,1136,83232,2023-04-28T05:23:40.083078,0
10.1,90640,9,1,0,88044,828,1768,19561467.245221138,0.7998368299999907,1408,84640,2023-04-28T05:23:43.356481,0
-1,90650,10,0,0,88054,828,1768,19866696.74515724,0.7331668333333239,1324,85964,2023-04-28T05:23:46.414325,0
-1,90660,10,0,0,88064,828,1768,20071033.388376236,0.6665001666666572,1252,87216,2023-04-28T05:23:49.660607,0
-1,90670,10,0,0,88074,828,1768,19872955.679893494,0.5998334999999905,1201,88417,2023-04-28T05:23:52.851811,0
-1,90680,10,0,0,88084,828,1768,18588540.77756405,0.5331668333333238,1200,89617,2023-04-28T05:23:56.665693,0
-1,90690,10,0,0,88094,828,1768,19545643.478631973,0.46650016666665717,993,90610,2023-04-28T05:24:00.166691,0
-1,90700,10,0,0,88104,828,1768,19491394.087672234,0.3998334999999905,968,91578,2023-04-28T05:24:03.439366,0
10.1,90710,9,1,0,88113,829,1768,20034249.126911163,0.33318048633332464,806,92384,2023-04-28T05:24:07.005566,0
-10.9,90720,9,0,1,88122,829,1769,19216175.52638054,0.26651148866665786,792,93176,2023-04-28T05:24:10.503439,0
-10.9,90730,9,0,1,88131,829,1770,19039265.96045494,0.1998498170000039,663,93839,2023-04-28T05:24:14.542932,0
-1,90740,10,0,0,88141,829,1770,19534245.5804348,0.13316683333333768,632,94471,2023-04-28T05:24:18.034347,0
-1,90750,10,0,0,88151,829,1770,19071766.510605812,0.06650016666666408,615,95086,2023-04-28T05:24:21.696444,0
-1,90760,10,0,0,88161,829,1770,19749378.338456154,0.05,564,95650,2023-04-28T05:24:25.462351,0
-1,90770,10,0,0,88171,829,1770,19112249.612808228,0.05,553,96203,2023-04-28T05:24:29.451568,0
-1,90780,10,0,0,88181,829,1770,19542994.94624138,0.05,561,96764,2023-04-28T05:24:33.244967,0
-1,90790,10,0,0,88191,829,1770,19413752.108812332,0.05,549,97313,2023-04-28T05:24:36.773308,0
-10.9,90800,9,0,1,88200,829,1771,19416931.122541428,0.05,539,97852,2023-04-28T05:24:40.519673,0
-10.9,90810,9,0,1,88209,829,1772,19332616.25468731,0.05,514,98366,2023-04-28T05:24:44.696711,0
-1,90820,10,0,0,88219,829,1772,19219700.545072556,0.05,551,98917,2023-04-28T05:24:48.394592,0
-1,90830,10,0,0,88229,829,1772,19115427.35993862,0.05,550,99467,2023-04-28T05:24:52.129046,0
-1,90840,10,0,0,88239,829,1772,19274507.9100132,0.05,543,80008,2023-04-28T05:24:55.595714,0
-10.9,90850,9,0,1,88248,829,1773,19838145.00272274,0.05,544,80552,2023-04-28T05:24:59.598521,0
-10.9,90860,9,0,1,88257,829,1774,19216291.829943657,0.05,501,81053,2023-04-28T05:25:03.382114,0
-10.9,90870,9,0,1,88266,829,1775,18614345.863461494,0.05,499,81552,2023-04-28T05:25:06.883225,0
-1,90880,10,0,0,88276,829,1775,19603207.483887672,0.05,542,82094,2023-04-28T05:25:10.733509,0
-1,90890,10,0,0,88286,829,1775,19476900.39873123,0.05,561,82655,2023-04-28T05:25:14.388207,0
-10.9,90900,9,0,1,88295,829,1776,19244411.885738373,0.05,514,83169,2023-04-28T05:25:18.390271,0
-1,90910,10,0,0,88305,829,1776,18657198.771834373,0.9998334999999905,1584,84753,2023-04-28T05:25:21.244534,0
10.1,90920,9,1,0,88314,830,1776,19818902.537226677,0.9331774893333245,1470,86223,2023-04-28T05:25:24.448838,0
-1,90930,10,0,0,88324,830,1776,19721728.712320328,0.8665001666666572,1437,87660,2023-04-28T05:25:27.365860,0
-1,90940,10,0,0,88334,830,1776,19429118.33524704,0.7998334999999905,1241,88901,2023-04-28T05:25:30.843815,0
-10.9,90950,9,0,1,88343,830,1777,19493748.69465828,0.7331788213333246,1196,90097,2023-04-28T05:25:34.043175,0
-1,90960,10,0,0,88353,830,1777,19806861.579418182,0.6665001666666572,1337,91434,2023-04-28T05:25:37.427025,0
-1,90970,10,0,0,88363,830,1777,19830483.719706535,0.5998334999999905,1269,92703,2023-04-28T05:25:40.469871,0
-1,90980,10,0,0,88373,830,1777,20052173.137664795,0.5331668333333238,1086,93789,2023-04-28T05:25:43.908956,0
-1,90990,10,0,0,88383,830,1777,19702429.175376892,0.46650016666665717,946,94735,2023-04-28T05:25:47.466127,0
-10.9,91000,9,0,1,88392,830,1778,19461362.51091957,0.39984781899999133,984,95719,2023-04-28T05:25:51.139424,0
10.1,91010,9,1,0,88401,831,1778,19565868.67570877,0.33318081933332466,762,96481,2023-04-28T05:25:54.662674,0
-1,91020,10,0,0,88411,831,1778,19701186.791062355,0.2665001666666572,817,97298,2023-04-28T05:25:58.053045,0
-1,91030,10,0,0,88421,831,1778,19501344.78509426,0.19983350000000433,688,97986,2023-04-28T05:26:01.882831,0
-1,91040,10,0,0,88431,831,1778,19360928.08842659,0.13316683333333768,650,98636,2023-04-28T05:26:05.662129,0
-1,91050,10,0,0,88441,831,1778,19349125.400185585,0.06650016666666408,548,99184,2023-04-28T05:26:09.468336,0
-1,91060,10,0,0,88451,831,1778,19701639.637351036,0.05,553,99737,2023-04-28T05:26:13.000241,0
-1,91070,10,0,0,88461,831,1778,19382749.050855637,0.05,576,80251,2023-04-28T05:26:16.640623,0
-1,91080,10,0,0,88471,831,1778,19315462.335944176,0.05,576,80827,2023-04-28T05:26:20.877521,0
-1,91090,10,0,0,88481,831,1778,19375708.773732185,0.05,552,81379,2023-04-28T05:26:24.350214,0
10.1,91100,9,1,0,88490,832,1778,19979062.005877495,0.05,495,81874,2023-04-28T05:26:28.174726,0
-1,91110,10,0,0,88500,832,1778,19508547.55938053,0.05,537,82411,2023-04-28T05:26:31.563396,0
-1,91120,10,0,0,88510,832,1778,19703684.002161026,0.05,567,82978,2023-04-28T05:26:35.552552,0
-1,91130,10,0,0,88520,832,1778,19627829.045057297,0.05,556,83534,2023-04-28T05:26:39.436717,0
-1,91140,10,0,0,88530,832,1778,19120655.6558609,0.05,573,84107,2023-04-28T05:26:42.911971,0
-1,91150,10,0,0,88540,832,1778,19938152.506947517,0.05,569,84676,2023-04-28T05:26:46.624181,0
-1,91160,10,0,0,88550,832,1778,19361196.234822273,0.05,566,85242,2023-04-28T05:26:50.176277,0
-1,91170,10,0,0,88560,832,1778,19153780.937194824,0.05,550,85792,2023-04-28T05:26:54.338209,0
-1,91180,10,0,0,88570,832,1778,19725704.193115234,0.05,547,86339,2023-04-28T05:26:57.973082,0
-1,91190,10,0,0,88580,832,1778,19451699.405908585,0.05,561,86900,2023-04-28T05:27:01.538336,0
-1,91200,10,0,0,88590,832,1778,19503268.525004387,0.05,545,87445,2023-04-28T05:27:05.505793,0
-1,91210,10,0,0,88600,832,1778,19538179.859519005,0.9998334999999905,1581,89026,2023-04-28T05:27:08.763804,0
-10.9,91220,9,0,1,88609,832,1779,18985934.481024742,0.933168831333324,1486,90512,2023-04-28T05:27:11.881712,0
-1,91230,10,0,0,88619,832,1779,19236971.363425255,0.8665001666666572,1542,92054,2023-04-28T05:27:14.768294,0
-10.9,91240,9,0,1,88628,832,1780,19165649.78659153,0.7998434899999911,1335,93389,2023-04-28T05:27:18.059561,0
-1,91250,10,0,0,88638,832,1780,19494326.71070099,0.7331668333333239,1350,94739,2023-04-28T05:27:20.961593,0
-1,91260,10,0,0,88648,832,1780,19760740.9209013,0.6665001666666572,1228,95967,2023-04-28T05:27:24.879210,0
-1,91270,10,0,0,88658,832,1780,19771821.87139988,0.5998334999999905,1242,97209,2023-04-28T05:27:27.953515,0
-1,91280,10,0,0,88668,832,1780,19999837.50283718,0.5331668333333238,1060,98269,2023-04-28T05:27:31.429533,0
-1,91290,10,0,0,88678,832,1780,19323797.672986984,0.46650016666665717,1069,99338,2023-04-28T05:27:34.661232,0
10.1,91300,9,1,0,88687,833,1780,19871732.44357109,0.3998381619999908,1031,80296,2023-04-28T05:27:38.317402,0
-1,91310,10,0,0,88697,833,1780,19511855.91518879,0.33316683333332386,896,81192,2023-04-28T05:27:41.950306,0
-1,91320,10,0,0,88707,833,1780,19856479.316949844,0.2665001666666572,824,82016,2023-04-28T05:27:45.458792,0
